ID,Date,URL,Russian Title,Original Title,Year,Rating1,Rating2,Is Series
"tt0368891","2013-09-04","https://www.kinopoisk.ru/film/61333/","Сокровище нации (2004)","National Treasure","2004","6","6","0"
"tt0479952","2013-09-04","https://www.kinopoisk.ru/film/161066/","Мадагаскар 2 (2008)","Madagascar: Escape 2 Africa","2008","5","5","0"
"tt0163025","2013-09-04","https://www.kinopoisk.ru/film/2982/","Парк Юрского периода 3 (2001)","Jurassic Park III","2001","6","6","0"
"tt0338348","2013-09-04","https://www.kinopoisk.ru/film/3755/","Полярный экспресс (2004)","The Polar Express","2004","6","6","0"
"tt0120912","2013-09-04","https://www.kinopoisk.ru/film/6379/","Люди в чёрном 2 (2002)","Men in Black II","2002","5","5","0"
"tt0366548","2013-09-04","https://www.kinopoisk.ru/film/61359/","Делай ноги (2006)","Happy Feet","2006","9","9","0"
"tt0213149","2013-09-04","https://www.kinopoisk.ru/film/1957/","Перл-Харбор (2001)","Pearl Harbor","2001","9","9","0"
"tt0952640","2013-09-04","https://www.kinopoisk.ru/film/278361/","Элвин и бурундуки (2007)","Alvin and the Chipmunks","2007","8","8","0"
"tt0101414","2013-09-04","https://www.kinopoisk.ru/film/540/","Красавица и чудовище (1991)","Beauty and the Beast","1991","7","7","0"
"tt1725156","2013-09-04","https://www.kinopoisk.ru/film/570085/","Шрэк: Хэллоуин (2010)","Scared Shrekless","2010","6","6","0"
"tt0119654","2013-09-04","https://www.kinopoisk.ru/film/1091/","Люди в чёрном (1997)","Men in Black","1997","5","5","0"
"tt0477347","2013-09-04","https://www.kinopoisk.ru/film/178580/","Ночь в музее (2006)","Night at the Museum","2006","6","6","0"
"tt0170016","2013-09-04","https://www.kinopoisk.ru/film/5056/","Гринч – похититель Рождества (2000)","How the Grinch Stole Christmas","2000","3","3","0"
"tt0107290","2013-09-04","https://www.kinopoisk.ru/film/7121/","Парк Юрского периода (1993)","Jurassic Park","1993","7","7","0"
"tt0298148","2013-09-04","https://www.kinopoisk.ru/film/5273/","Шрэк 2 (2004)","Shrek 2","2004","8","8","0"
"tt0119567","2013-09-04","https://www.kinopoisk.ru/film/1060/","Парк Юрского периода 2: Затерянный мир (1997)","The Lost World: Jurassic Park","1997","6","6","0"
"tt0438097","2013-09-04","https://www.kinopoisk.ru/film/86204/","Ледниковый период 2: Глобальное потепление (2006)","Ice Age: The Meltdown","2006","7","7","0"
"tt0486576","2013-09-04","https://www.kinopoisk.ru/film/178557/","Фантастическая четверка: Вторжение Серебряного серфера (2007)","4: Rise of the Silver Surfer","2007","4","4","0"
"tt0319262","2013-09-04","https://www.kinopoisk.ru/film/2053/","Послезавтра (2004)","The Day After Tomorrow","2004","8","8","0"
"tt0286716","2013-09-04","https://www.kinopoisk.ru/film/7962/","Халк (2003)","Hulk","2003","6","6","0"
"tt0413267","2013-09-04","https://www.kinopoisk.ru/film/84020/","Шрэк Третий (2007)","Shrek the Third","2007","7","7","0"
"tt0415481","2013-09-04","https://www.kinopoisk.ru/film/81041/","Алеша Попович и Тугарин Змей (2004)","","2004","8","8","0"
"tt0133240","2013-09-04","https://www.kinopoisk.ru/film/864/","Планета сокровищ (2002)","Treasure Planet","2002","8","8","0"
"tt0266543","2013-09-04","https://www.kinopoisk.ru/film/7908/","В поисках Немо (2003)","Finding Nemo","2003","9","9","0"
"tt0351283","2013-09-04","https://www.kinopoisk.ru/film/6006/","Мадагаскар (2005)","Madagascar","2005","8","8","0"
"tt0120762","2013-09-04","https://www.kinopoisk.ru/film/5277/","Мулан (1998)","Mulan","1998","8","8","0"
"tt0448011","2013-09-04","https://www.kinopoisk.ru/film/102510/","Знамение (2009)","Knowing","2009","7","7","0"
"tt1034032","2013-09-04","https://www.kinopoisk.ru/film/325393/","Геймер (2009)","Gamer","2009","6","6","0"
"tt1080016","2013-09-04","https://www.kinopoisk.ru/film/392930/","Ледниковый период 3: Эра динозавров (2009)","Ice Age: Dawn of the Dinosaurs","2009","6","6","0"
"tt1220634","2013-09-04","https://www.kinopoisk.ru/film/409208/","Обитель зла 4: Жизнь после смерти 3D (2010)","Resident Evil: Afterlife","2010","4","4","0"
"tt1217613","2013-09-04","https://www.kinopoisk.ru/film/427542/","Инопланетное вторжение: Битва за Лос-Анджелес (2011)","Battle: Los Angeles","2011","6","6","0"
"tt0822847","2013-09-04","https://www.kinopoisk.ru/film/258759/","Пастырь (2011)","Priest","2011","7","7","0"
"tt1217209","2013-09-04","https://www.kinopoisk.ru/film/409118/","Храбрая сердцем (2012)","Brave","2012","8","8","0"
"tt1667889","2013-09-04","https://www.kinopoisk.ru/film/522180/","Ледниковый период 4: Континентальный дрейф (2012)","Ice Age: Continental Drift","2012","6","6","0"
"tt1596365","2013-09-04","https://www.kinopoisk.ru/film/498707/","Женщина в черном (2012)","The Woman in Black","2012","9","9","0"
"tt1645170","2013-09-04","https://www.kinopoisk.ru/film/518040/","Диктатор (2012)","The Dictator","2012","6","6","0"
"tt1259521","2013-09-04","https://www.kinopoisk.ru/film/419209/","Хижина в лесу (2011)","The Cabin in the Woods","2011","7","7","0"
"tt1232829","2013-09-04","https://www.kinopoisk.ru/film/413080/","Мачо и ботан (2012)","21 Jump Street","2012","5","5","0"
"tt1440129","2013-09-04","https://www.kinopoisk.ru/film/466844/","Морской бой (2012)","Battleship","2012","8","8","0"
"tt1409024","2013-09-04","https://www.kinopoisk.ru/film/455773/","Люди в чёрном 3 (2012)","Men in Black³","2012","7","7","0"
"tt1673434","2013-09-04","https://www.kinopoisk.ru/film/527662/","Сумерки. Сага. Рассвет: Часть 2 (2012)","The Twilight Saga: Breaking Dawn – Part 2","2012","7","7","0"
"tt2243973","2013-09-04","https://www.kinopoisk.ru/film/682468/","Ганнибал (сериал, 2013 – 2015)","Hannibal","2013","10","10","1"
"tt0108778","2013-09-04","https://www.kinopoisk.ru/film/77044/","Друзья (сериал, 1994 – 2004)","Friends","1994","7","7","1"
"tt0119715","2013-09-04","https://www.kinopoisk.ru/film/6898/","Мышиная охота (1997)","Mouse Hunt","1997","9","9","0"
"tt0910970","2013-09-04","https://www.kinopoisk.ru/film/279102/","ВАЛЛ·И (2008)","WALL·E","2008","7","7","0"
"tt0317219","2013-09-04","https://www.kinopoisk.ru/film/61249/","Тачки (2006)","Cars","2006","8","8","0"
"tt0317705","2013-09-04","https://www.kinopoisk.ru/film/38903/","Суперсемейка (2004)","The Incredibles","2004","7","7","0"
"tt0198781","2013-09-04","https://www.kinopoisk.ru/film/458/","Корпорация монстров (2001)","Monsters, Inc.","2001","8","8","0"
"tt1772341","2013-09-04","https://www.kinopoisk.ru/film/586260/","Ральф (2012)","Wreck‑It Ralph","2012","8","8","0"
"tt1288558","2013-09-01","https://www.kinopoisk.ru/film/428707/","Зловещие мертвецы: Черная книга (2013)","Evil Dead","2013","10","10","0"
"tt0385880","2013-09-01","https://www.kinopoisk.ru/film/77601/","Дом-монстр (2006)","Monster House","2006","10","10","0"
"tt0892769","2013-08-28","https://www.kinopoisk.ru/film/280172/","Как приручить дракона (2010)","How to Train Your Dragon","2010","9","9","0"
"tt1446192","2013-08-28","https://www.kinopoisk.ru/film/466581/","Хранители снов (2012)","Rise of the Guardians","2012","9","9","0"
"tt1483013","2013-08-16","https://www.kinopoisk.ru/film/470185/","Обливион (2013)","Oblivion","2013","9","9","0"
"","2013-08-16","https://www.kinopoisk.ru/film/198116/","Семейка Крудс (2013)","The Croods","2013","9","","0"
"tt1071358","2013-08-02","https://www.kinopoisk.ru/film/397493/","Еще одна история о Золушке (2008)","Another Cinderella Story","2008","6","6","0"
"tt0365686","2013-08-02","https://www.kinopoisk.ru/film/18973/","Револьвер (2005)","Revolver","2005","6","6","0"
"tt0367959","2013-08-02","https://www.kinopoisk.ru/film/50948/","Ганнибал: Восхождение (2006)","Hannibal Rising","2006","8","8","0"
"tt0385700","2013-07-28","https://www.kinopoisk.ru/film/84987/","Последняя фантазия VII: Дети пришествия (2005)","Fainaru fantajî sebun adobento chirudoren","2005","9","9","0"
"tt1334585","2013-07-27","https://www.kinopoisk.ru/film/433709/","БЕРН·И (2008)","BURN·E","2008","9","9","0"
"tt1245104","2013-07-27","https://www.kinopoisk.ru/film/416841/","Престо (2008)","Presto","2008","8","8","0"
"tt0479113","2013-07-27","https://www.kinopoisk.ru/film/161160/","Человек-оркестр (2005)","One Man Band","2005","10","10","0"
"tt1425244","2013-07-27","https://www.kinopoisk.ru/film/462582/","Облачно с прояснениями (2009)","Partly Cloudy","2009","10","10","0"
"tt0216434","2013-07-27","https://www.kinopoisk.ru/film/45319/","Жил-был пёс (1982)","","1982","9","9","0"
"tt0110912","2013-07-27","https://www.kinopoisk.ru/film/342/","Криминальное чтиво (1994)","Pulp Fiction","1994","10","10","0"
"tt0360717","2013-07-26","https://www.kinopoisk.ru/film/5908/","Кинг Конг (2005)","King Kong","2005","8","8","0"
"tt1032755","2013-07-26","https://www.kinopoisk.ru/film/378140/","Рок-н-рольщик (2008)","RocknRolla","2008","10","10","0"
"tt0887883","2013-07-26","https://www.kinopoisk.ru/film/309423/","После прочтения сжечь (2008)","Burn After Reading","2008","8","8","0"
"tt0212985","2013-07-26","https://www.kinopoisk.ru/film/686/","Ганнибал (2001)","Hannibal","2001","7","7","0"
"tt0457430","2013-07-25","https://www.kinopoisk.ru/film/103733/","Лабиринт Фавна (2006)","El laberinto del fauno","2006","3","3","0"
"tt0102926","2013-07-25","https://www.kinopoisk.ru/film/345/","Молчание ягнят (1990)","The Silence of the Lambs","1990","9","9","0"
"tt1582507","2013-07-24","https://www.kinopoisk.ru/film/496826/","Дом в конце улицы (2011)","House at the End of the Street","2011","7","7","0"
"tt1907668","2013-07-24","https://www.kinopoisk.ru/film/592203/","Экипаж (2012)","Flight","2012","9","9","0"
"tt1179069","2013-07-23","https://www.kinopoisk.ru/film/403783/","Убежище (2010)","6 Souls","2010","10","10","0"
"tt1588173","2013-07-22","https://www.kinopoisk.ru/film/497077/","Тепло наших тел (2013)","Warm Bodies","2013","9","9","0"
"tt1924429","2013-07-22","https://www.kinopoisk.ru/film/586399/","Транс (2013)","Trance","2013","9","9","0"
"tt0362478","2013-07-21","https://www.kinopoisk.ru/film/1762/","Посылка (2009)","The Box","2009","1","1","0"
"tt1509767","2013-07-21","https://www.kinopoisk.ru/film/474752/","Мушкетёры (2011)","The Three Musketeers","2011","2","2","0"
"tt0990407","2013-07-21","https://www.kinopoisk.ru/film/290751/","Зелёный Шершень (2011)","The Green Hornet","2011","6","6","0"
"tt0453467","2013-07-20","https://www.kinopoisk.ru/film/102328/","Дежавю (2006)","Deja Vu","2006","8","8","0"
"tt1111422","2013-07-20","https://www.kinopoisk.ru/film/400582/","Опасные пассажиры поезда 123 (2009)","The Taking of Pelham 123","2009","8","8","0"
"tt0477080","2013-07-20","https://www.kinopoisk.ru/film/195460/","Неуправляемый (2010)","Unstoppable","2010","8","8","0"
"tt0361748","2013-07-19","https://www.kinopoisk.ru/film/9691/","Бесславные ублюдки (2009)","Inglourious Basterds","2009","9","9","0"
"tt1937264","2013-07-18","https://www.kinopoisk.ru/film/594778/","Сейчас самое время (2012)","Now Is Good","2012","10","10","0"
"tt0117951","2013-07-15","https://www.kinopoisk.ru/film/515/","На игле (1995)","Trainspotting","1995","7","7","0"
"tt0295701","2013-07-15","https://www.kinopoisk.ru/film/6032/","Три икса (2002)","xXx","2002","8","8","0"
"tt0364970","2013-07-15","https://www.kinopoisk.ru/film/9458/","Вавилон Н.Э. (2008)","Babylon A.D.","2008","7","7","0"
"tt0395699","2013-07-15","https://www.kinopoisk.ru/film/77450/","Лысый нянька: Спецзадание (2005)","The Pacifier","2005","6","6","0"
"tt0296572","2013-07-15","https://www.kinopoisk.ru/film/5900/","Хроники Риддика (2004)","The Chronicles of Riddick","2004","6","6","0"
"tt0232500","2013-07-15","https://www.kinopoisk.ru/film/666/","Форсаж (2001)","The Fast and the Furious","2001","7","7","0"
"tt1013752","2013-07-15","https://www.kinopoisk.ru/film/395978/","Форсаж 4 (2009)","Fast & Furious","2009","5","5","0"
"tt1596343","2013-07-15","https://www.kinopoisk.ru/film/496943/","Форсаж 5 (2011)","Fast Five","2011","8","8","0"
"tt1305591","2013-07-15","https://www.kinopoisk.ru/film/441432/","Тайна красной планеты (2011)","Mars Needs Moms","2011","8","8","0"
"tt1905041","2013-07-15","https://www.kinopoisk.ru/film/594736/","Форсаж 6 (2013)","Furious 6","2013","8","8","0"
"tt0367594","2013-07-02","https://www.kinopoisk.ru/film/38905/","Чарли и шоколадная фабрика (2005)","Charlie and the Chocolate Factory","2005","6","6","0"
"tt0408236","2013-07-02","https://www.kinopoisk.ru/film/81845/","Суини Тодд, демон-парикмахер с Флит-стрит (2007)","Sweeney Todd: The Demon Barber of Fleet Street","2007","5","5","0"
"tt1797504","2013-06-26","https://www.kinopoisk.ru/film/603616/","Три метра над уровнем неба: Я тебя хочу (2012)","Tengo ganas de ti","2012","9","9","0"
"tt0385988","2013-06-17","https://www.kinopoisk.ru/film/78257/","Красная Шапочка (2006)","Red Riding Hood","2006","7","7","0"
"tt1748227","2013-06-17","https://www.kinopoisk.ru/film/571252/","Коллекционер 2 (2012)","The Collection","2012","1","1","0"
"tt1242432","2013-06-17","https://www.kinopoisk.ru/film/417892/","Я плюю на ваши могилы (2010)","I Spit on Your Grave","2010","9","9","0"
"tt1922777","2013-06-13","https://www.kinopoisk.ru/film/590022/","Синистер (2012)","Sinister","2012","9","9","0"
"tt0134084","2013-06-13","https://www.kinopoisk.ru/film/2259/","Крик 3 (2000)","Scream 3","2000","4","4","0"
"tt0120082","2013-06-13","https://www.kinopoisk.ru/film/3784/","Крик 2 (1997)","Scream 2","1997","6","6","0"
"tt0117571","2013-06-13","https://www.kinopoisk.ru/film/1807/","Крик (1996)","Scream","1996","7","7","0"
"tt0398017","2013-06-13","https://www.kinopoisk.ru/film/81516/","Цена измены (2005)","Derailed","2005","7","7","0"
"tt0292506","2013-06-13","https://www.kinopoisk.ru/film/306/","Рекрут (2003)","The Recruit","2003","8","8","0"
"tt0800240","2013-06-13","https://www.kinopoisk.ru/film/258275/","Список контактов (2008)","Deception","2008","9","9","0"
"tt0385002","2013-06-13","https://www.kinopoisk.ru/film/77444/","Хулиганы (2005)","Green Street","2005","8","8","0"
"tt0758774","2013-06-13","https://www.kinopoisk.ru/film/281449/","Совокупность лжи (2008)","Body of Lies","2008","9","9","0"
"tt2103217","2013-06-12","https://www.kinopoisk.ru/film/647451/","Маньяк (2012)","Maniac","2012","8","8","0"
"tt2167970","2013-06-12","https://www.kinopoisk.ru/film/669351/","Билет на Vegas (2012)","","2012","7","7","0"
"tt0129167","2013-06-11","https://www.kinopoisk.ru/film/538/","Стальной гигант (1999)","The Iron Giant","1999","7","7","0"
"tt0099653","2013-06-11","https://www.kinopoisk.ru/film/1991/","Привидение (1990)","Ghost","1990","8","8","0"
"tt0096874","2013-06-11","https://www.kinopoisk.ru/film/5502/","Назад в будущее 2 (1989)","Back to the Future Part II","1989","7","7","0"
"tt1111890","2013-06-09","https://www.kinopoisk.ru/film/428816/","Дневники нимфоманки (2008)","Diario de una ninfómana","2008","6","6","0"
"tt0499556","2013-06-08","https://www.kinopoisk.ru/film/261106/","Война (2007)","War","2007","6","6","0"
"tt0200465","2013-06-08","https://www.kinopoisk.ru/film/77649/","Ограбление на Бейкер-Стрит (2008)","The Bank Job","2008","7","7","0"
"tt1121931","2013-06-08","https://www.kinopoisk.ru/film/397541/","Адреналин: Высокое напряжение (2009)","Crank: High Voltage","2009","5","5","0"
"tt0798817","2013-06-08","https://www.kinopoisk.ru/film/255394/","13 (2009)","13","2009","9","9","0"
"tt0472399","2013-06-08","https://www.kinopoisk.ru/film/195615/","Механик (2010)","The Mechanic","2010","8","8","0"
"tt1297919","2013-06-08","https://www.kinopoisk.ru/film/464020/","Без компромиссов (2011)","Blitz","2011","8","8","0"
"tt1656190","2013-06-08","https://www.kinopoisk.ru/film/523057/","Защитник (2012)","Safe","2012","7","7","0"
"tt1428538","2013-06-05","https://www.kinopoisk.ru/film/462465/","Охотники на ведьм (2012)","Hansel & Gretel: Witch Hunters","2012","8","8","0"
"tt1564585","2013-06-05","https://www.kinopoisk.ru/film/493223/","Скайлайн (2010)","Skyline","2010","7","7","0"
"tt1606378","2013-06-04","https://www.kinopoisk.ru/film/500617/","Крепкий орешек: Хороший день, чтобы умереть (2013)","A Good Day to Die Hard","2013","6","6","0"
"tt1855325","2013-06-04","https://www.kinopoisk.ru/film/581493/","Обитель зла: Возмездие (2012)","Resident Evil: Retribution","2012","1","1","0"
"tt1386703","2013-06-04","https://www.kinopoisk.ru/film/453374/","Вспомнить всё (2012)","Total Recall","2012","7","7","0"
"tt2182001","2013-06-04","https://www.kinopoisk.ru/film/601564/","Легенда №17 (2012)","","2012","9","9","0"
"tt1227189","2013-06-01","https://www.kinopoisk.ru/film/412248/","Все умрут, а я останусь (2008)","","2008","7","7","0"
"tt0790724","2013-06-01","https://www.kinopoisk.ru/film/417583/","Джек Ричер (2012)","Jack Reacher","2012","9","9","0"
"tt2023587","2013-06-01","https://www.kinopoisk.ru/film/605269/","Мама (2013)","Mama","2013","9","9","0"
"tt0120382","2013-04-25","https://www.kinopoisk.ru/film/4541/","Шоу Трумана (1998)","The Truman Show","1998","10","10","0"
"tt0315327","2013-04-25","https://www.kinopoisk.ru/film/39577/","Брюс Всемогущий (2003)","Bruce Almighty","2003","7","7","0"
"tt1396218","2013-04-25","https://www.kinopoisk.ru/film/463577/","Пингвины мистера Поппера (2011)","Mr. Popper's Penguins","2011","7","7","0"
"tt0481369","2013-04-25","https://www.kinopoisk.ru/film/178579/","Роковое число 23 (2006)","The Number 23","2006","9","9","0"
"tt1068680","2013-04-25","https://www.kinopoisk.ru/film/391772/","Всегда говори «ДА» (2008)","Yes Man","2008","8","8","0"
"tt1228987","2013-04-25","https://www.kinopoisk.ru/film/427795/","Впусти меня. Сага (2010)","Let Me In","2010","9","9","0"
"tt0119116","2013-04-25","https://www.kinopoisk.ru/film/2656/","Пятый элемент (1997)","The Fifth Element","1997","9","9","0"
"tt0073486","2013-04-25","https://www.kinopoisk.ru/film/336/","Пролетая над гнездом кукушки (1975)","One Flew Over the Cuckoo's Nest","1975","8","8","0"
"tt1024648","2013-04-25","https://www.kinopoisk.ru/film/462487/","Операция «Арго» (2012)","Argo","2012","8","8","0"
"tt0298203","2013-04-20","https://www.kinopoisk.ru/film/581/","8 миля (2002)","8 Mile","2002","9","9","0"
"tt1748197","2013-04-19","https://www.kinopoisk.ru/film/572122/","Подстава (2011)","Setup","2011","5","5","0"
"tt1276104","2013-04-19","https://www.kinopoisk.ru/film/463354/","Петля времени (2012)","Looper","2012","7","7","0"
"tt0112864","2013-04-19","https://www.kinopoisk.ru/film/8162/","Крепкий орешек 3: Возмездие (1995)","Die Hard with a Vengeance","1995","9","9","0"
"tt0099423","2013-04-19","https://www.kinopoisk.ru/film/7374/","Крепкий орешек 2 (1990)","Die Hard 2","1990","8","8","0"
"tt0104070","2013-04-19","https://www.kinopoisk.ru/film/1889/","Смерть ей к лицу (1992)","Death Becomes Her","1992","7","7","0"
"tt0337978","2013-04-19","https://www.kinopoisk.ru/film/9544/","Крепкий орешек 4.0 (2007)","Live Free or Die Hard","2007","8","8","0"
"tt0114746","2013-04-19","https://www.kinopoisk.ru/film/502/","12 обезьян (1995)","Twelve Monkeys","1995","10","10","0"
"tt1402488","2013-04-19","https://www.kinopoisk.ru/film/464851/","Делай ноги 2 (2011)","Happy Feet Two","2011","7","7","0"
"tt1853728","2013-04-18","https://www.kinopoisk.ru/film/586397/","Джанго освобожденный (2012)","Django Unchained","2012","8","8","0"
"tt1321860","2013-04-17","https://www.kinopoisk.ru/film/474521/","Бобер (2010)","The Beaver","2010","8","8","0"
"tt0126029","2013-04-05","https://www.kinopoisk.ru/film/430/","Шрэк (2001)","Shrek","2001","8","8","0"
"tt1214962","2013-04-05","https://www.kinopoisk.ru/film/461946/","Голодный кролик атакует (2011)","Seeking Justice","2011","9","9","0"
"tt1024715","2013-04-01","https://www.kinopoisk.ru/film/315990/","Удушье (2008)","Choke","2008","6","6","0"
"tt1931533","2013-04-01","https://www.kinopoisk.ru/film/586584/","Семь психопатов (2012)","Seven Psychopaths","2012","9","9","0"
"tt2064728","2013-04-01","https://www.kinopoisk.ru/film/542574/","Бабло (2011)","","2011","9","9","0"
"tt0496806","2013-04-01","https://www.kinopoisk.ru/film/251879/","Тринадцать друзей Оушена (2007)","Ocean's Thirteen","2007","9","9","0"
"tt1648179","2013-04-01","https://www.kinopoisk.ru/film/518063/","Толстяк на ринге (2012)","Here Comes the Boom","2012","7","7","0"
"tt0409904","2013-04-01","https://www.kinopoisk.ru/film/79925/","Дневной дозор (2005)","","2005","8","8","0"
"","2013-04-01","https://www.kinopoisk.ru/film/374715/","Обитаемый остров: Схватка (2009)","","2009","8","","0"
"tt0972558","2013-04-01","https://www.kinopoisk.ru/film/257774/","Обитаемый остров (2008)","","2008","8","8","0"
"tt0403358","2013-04-01","https://www.kinopoisk.ru/film/79850/","Ночной дозор (2004)","","2004","10","10","0"
"tt2094767","2013-04-01","https://www.kinopoisk.ru/film/565158/","Август. Восьмого (2012)","","2012","9","9","0"
"tt1410063","2013-04-01","https://www.kinopoisk.ru/film/464561/","Цветы войны (2011)","Jin ling shi san chai","2011","9","9","0"
"tt2649152","2013-04-01","https://www.kinopoisk.ru/film/715464/","Что творят мужчины! (2013)","","2013","5","5","0"
"tt0762137","2013-03-31","https://www.kinopoisk.ru/film/258952/","Запрещенный прием (2008)","Sucker Punch","2008","7","7","0"
"tt1212450","2013-03-31","https://www.kinopoisk.ru/film/461972/","Самый пьяный округ в мире (2012)","Lawless","2012","10","10","0"
"tt2649128","2013-03-31","https://www.kinopoisk.ru/film/521689/","Метро (2012)","","2012","10","10","0"
"tt1188729","2013-03-28","https://www.kinopoisk.ru/film/422882/","Пандорум (2009)","Pandorum","2009","9","9","0"
"tt0110148","2013-03-22","https://www.kinopoisk.ru/film/8151/","Интервью с вампиром (1994)","Interview with the Vampire: The Vampire Chronicles","1994","8","8","0"
"tt0236493","2013-03-22","https://www.kinopoisk.ru/film/753/","Мексиканец (2001)","The Mexican","2001","8","8","0"
"tt0332452","2013-03-22","https://www.kinopoisk.ru/film/3442/","Троя (2004)","Troy","2004","9","9","0"
"tt1764234","2013-03-22","https://www.kinopoisk.ru/film/572027/","Ограбление казино (2012)","Killing Them Softly","2012","7","7","0"
"tt0388795","2013-03-21","https://www.kinopoisk.ru/film/77647/","Горбатая гора (2005)","Brokeback Mountain","2005","6","6","0"
"tt0988108","2013-03-20","https://www.kinopoisk.ru/film/320230/","Класс (2007)","Klass","2007","8","8","0"
"tt0118715","2013-03-19","https://www.kinopoisk.ru/film/555/","Большой Лебовски (1998)","The Big Lebowski","1998","9","9","0"
"tt1865567","2013-03-18","https://www.kinopoisk.ru/film/586138/","Поворот не туда 4: Кровавое начало (2011)","Wrong Turn 4: Bloody Beginnings","2011","1","1","0"
"tt0837562","2013-03-18","https://www.kinopoisk.ru/film/280174/","Монстры на каникулах (2012)","Hotel Transylvania","2012","9","9","0"
"tt1362118","2013-03-18","https://www.kinopoisk.ru/film/445042/","Россия 88 (2009)","","2009","5","5","0"
"tt1074638","2013-02-28","https://www.kinopoisk.ru/film/408871/","007: Координаты «Скайфолл» (2012)","Skyfall","2012","9","9","0"
"tt1424381","2013-02-28","https://www.kinopoisk.ru/film/460523/","Хищники (2010)","Predators","2010","7","7","0"
"tt1782568","2013-02-27","https://www.kinopoisk.ru/film/493768/","Ёлки (2010)","","2010","10","10","0"
"tt1863347","2013-02-27","https://www.kinopoisk.ru/film/502733/","О чём ещё говорят мужчины (2011)","","2011","7","7","0"
"tt1595366","2013-02-27","https://www.kinopoisk.ru/film/468102/","О чём говорят мужчины (2010)","","2010","8","8","0"
"tt1023114","2013-02-27","https://www.kinopoisk.ru/film/430638/","Путь домой (2010)","The Way Back","2010","7","7","0"
"tt2593290","2013-02-26","https://www.kinopoisk.ru/film/679550/","Дублёр (2012)","","2012","8","8","0"
"tt1632708","2013-02-26","https://www.kinopoisk.ru/film/505811/","Секс по дружбе (2011)","Friends with Benefits","2011","9","9","0"
"tt1540133","2013-02-13","https://www.kinopoisk.ru/film/484474/","Однажды в Ирландии (2011)","The Guard","2011","9","9","0"
"tt0382932","2013-02-12","https://www.kinopoisk.ru/film/89514/","Рататуй (2007)","Ratatouille","2007","5","5","0"
"tt0441773","2013-02-12","https://www.kinopoisk.ru/film/103734/","Кунг-фу Панда (2008)","Kung Fu Panda","2008","6","6","0"
"tt1722450","2013-02-12","https://www.kinopoisk.ru/film/542581/","Неадекватные люди (2010)","","2010","10","10","0"
"tt1343703","2013-02-12","https://www.kinopoisk.ru/film/436263/","Брестская крепость (2010)","","2010","9","9","0"
"tt0435761","2013-02-12","https://www.kinopoisk.ru/film/258328/","История игрушек: Большой побег (2010)","Toy Story 3","2010","5","5","0"
"tt1568911","2013-02-12","https://www.kinopoisk.ru/film/492174/","Боевой конь (2011)","War Horse","2011","9","9","0"
"tt1179056","2013-02-12","https://www.kinopoisk.ru/film/409179/","Кошмар на улице Вязов (2010)","A Nightmare on Elm Street","2010","7","7","0"
"tt1038686","2013-02-12","https://www.kinopoisk.ru/film/426002/","Легион (2010)","Legion","2010","7","7","0"
"tt0814255","2013-02-12","https://www.kinopoisk.ru/film/403986/","Перси Джексон и похититель молний (2010)","Percy Jackson & the Olympians: The Lightning Thief","2010","3","3","0"
"tt1101026","2013-02-12","https://www.kinopoisk.ru/film/280938/","Адмиралъ (2008)","","2008","9","9","0"
"tt1648216","2013-02-12","https://www.kinopoisk.ru/film/523362/","Три метра над уровнем неба (2010)","3 metros sobre el cielo","2010","8","8","0"
"tt1293793","2013-02-12","https://www.kinopoisk.ru/film/425019/","Книга мастеров (2009)","","2009","7","7","0"
"tt0800320","2013-02-12","https://www.kinopoisk.ru/film/260999/","Битва Титанов (2010)","Clash of the Titans","2010","7","7","0"
"tt1324999","2013-02-12","https://www.kinopoisk.ru/film/432424/","Сумерки. Сага. Рассвет: Часть 1 (2011)","The Twilight Saga: Breaking Dawn – Part 1","2011","3","3","0"
"tt1569364","2013-02-12","https://www.kinopoisk.ru/film/439906/","Чёрная Молния (2009)","","2009","7","7","0"
"tt1179904","2013-02-12","https://www.kinopoisk.ru/film/404366/","Паранормальное явление (2007)","Paranormal Activity","2007","6","6","0"
"tt0938283","2013-02-12","https://www.kinopoisk.ru/film/417855/","Повелитель стихий (2010)","The Last Airbender","2010","2","2","0"
"tt1325004","2013-02-12","https://www.kinopoisk.ru/film/432423/","Сумерки. Сага. Затмение (2010)","The Twilight Saga: Eclipse","2010","3","3","0"
"tt1259571","2013-02-12","https://www.kinopoisk.ru/film/420224/","Сумерки. Сага. Новолуние (2009)","The Twilight Saga: New Moon","2009","3","3","0"
"tt0347149","2013-02-12","https://www.kinopoisk.ru/film/49684/","Ходячий замок (2004)","Howl no Ugoku Shiro","2004","7","7","0"
"tt0120667","2013-02-12","https://www.kinopoisk.ru/film/23263/","Фантастическая четверка (2005)","Fantastic Four","2005","4","4","0"
"tt0452608","2013-02-12","https://www.kinopoisk.ru/film/102136/","Смертельная гонка (2008)","Death Race","2008","5","5","0"
"tt0499448","2013-02-12","https://www.kinopoisk.ru/film/243596/","Хроники Нарнии: Принц Каспиан (2008)","The Chronicles of Narnia: Prince Caspian","2008","4","4","0"
"tt1464540","2013-02-12","https://www.kinopoisk.ru/film/468872/","Я – Четвертый (2011)","I Am Number Four","2011","6","6","0"
"tt1764651","2013-02-12","https://www.kinopoisk.ru/film/571288/","Неудержимые 2 (2012)","The Expendables 2","2012","8","8","0"
